TransactionID,Date,Country,Description,Revenue,Quantity,YearMonth
541998,2011-01-25 10:42:00,Finland,PACK OF 12 HEARTS DESIGN TISSUES ,41.76,144,2011-01
541998,2011-01-25 10:42:00,Finland,MULTI HEARTS  STICKERS,20.4,24,2011-01
541998,2011-01-25 10:42:00,Finland,PACK OF 12 BLUE PAISLEY TISSUES ,41.76,144,2011-01
541998,2011-01-25 10:42:00,Finland,PACK OF 12 SKULL TISSUES,41.76,144,2011-01
541998,2011-01-25 10:42:00,Finland,POSTAGE,40.0,1,2011-01
544886,2011-02-24 11:42:00,Finland,RED RETROSPOT CUP,13.6,16,2011-02
544886,2011-02-24 11:42:00,Finland,PINK  POLKADOT CUP,13.6,16,2011-02
544886,2011-02-24 11:42:00,Finland,BLUE POLKADOT CUP,13.6,16,2011-02
544886,2011-02-24 11:42:00,Finland,RED RETROSPOT PLATE ,13.52,8,2011-02
544886,2011-02-24 11:42:00,Finland,PINK  POLKADOT PLATE ,13.52,8,2011-02
544886,2011-02-24 11:42:00,Finland,BLUE POLKADOT PLATE ,13.52,8,2011-02
544886,2011-02-24 11:42:00,Finland,BLUE POLKADOT BOWL,10.0,8,2011-02
544886,2011-02-24 11:42:00,Finland,RED RETROSPOT BOWL,10.0,8,2011-02
544886,2011-02-24 11:42:00,Finland,PINK POLKADOT BOWL,20.0,16,2011-02
544886,2011-02-24 11:42:00,Finland,PACK OF 72 RETROSPOT CAKE CASES,13.2,24,2011-02
544886,2011-02-24 11:42:00,Finland,GUMBALL COAT RACK,30.6,12,2011-02
544886,2011-02-24 11:42:00,Finland,POSTAGE,40.0,1,2011-02
545226,2011-03-01 09:33:00,Finland,WOODLAND DESIGN  COTTON TOTE BAG,13.5,6,2011-03
545226,2011-03-01 09:33:00,Finland,ROSE DU SUD DRAWSTRING BAG,12.75,3,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE PARTY BAGS ,25.200000000000003,12,2011-03
545226,2011-03-01 09:33:00,Finland,POCKET BAG BLUE PAISLEY RED SPOT,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,RED RETROSPOT SHOPPING BAG,15.3,6,2011-03
545226,2011-03-01 09:33:00,Finland,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,19.5,10,2011-03
545226,2011-03-01 09:33:00,Finland,JUMBO BAG PINK VINTAGE PAISLEY,19.5,10,2011-03
545226,2011-03-01 09:33:00,Finland,JUMBO BAG PINK POLKADOT,19.5,10,2011-03
545226,2011-03-01 09:33:00,Finland,JUMBO BAG RED RETROSPOT,19.5,10,2011-03
545226,2011-03-01 09:33:00,Finland,RED RETROSPOT MINI CASES,47.7,6,2011-03
545226,2011-03-01 09:33:00,Finland,FOLDING UMBRELLA PINKWHITE POLKADOT,19.8,4,2011-03
545226,2011-03-01 09:33:00,Finland,RED RETROSPOT UMBRELLA,35.7,6,2011-03
545226,2011-03-01 09:33:00,Finland,WASH BAG VINTAGE ROSE PAISLEY,15.3,6,2011-03
545226,2011-03-01 09:33:00,Finland,ENGLISH ROSE HOT WATER BOTTLE,34.0,8,2011-03
545226,2011-03-01 09:33:00,Finland,FAIRY SOAP SOAP HOLDER,20.28,12,2011-03
545226,2011-03-01 09:33:00,Finland,HAND TOWEL PALE BLUE W FLOWERS,59.5,10,2011-03
545226,2011-03-01 09:33:00,Finland,SOFT PINK ROSE TOWEL ,37.2,8,2011-03
545226,2011-03-01 09:33:00,Finland,FRENCH ENAMEL CANDLEHOLDER,12.6,6,2011-03
545226,2011-03-01 09:33:00,Finland,CANDLEHOLDER PINK HANGING HEART,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,SET/10 RED POLKADOT PARTY CANDLES,30.0,24,2011-03
545226,2011-03-01 09:33:00,Finland,SET/10 PINK POLKADOT PARTY CANDLES,30.0,24,2011-03
545226,2011-03-01 09:33:00,Finland,SET/10 BLUE POLKADOT PARTY CANDLES,30.0,24,2011-03
545226,2011-03-01 09:33:00,Finland,3 GARDENIA MORRIS BOXED CANDLES,17.0,4,2011-03
545226,2011-03-01 09:33:00,Finland,4 ROSE PINK DINNER CANDLES,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,4 SKY BLUE DINNER CANDLES,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,RETROSPOT CANDLE  MEDIUM,25.200000000000003,12,2011-03
545226,2011-03-01 09:33:00,Finland,PACK 6 HEART/ICE-CREAM PATCHES,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,PACK 3 FIRE ENGINE/CAR PATCHES,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,BOX OF VINTAGE JIGSAW BLOCKS ,14.85,3,2011-03
545226,2011-03-01 09:33:00,Finland,PIGGY BANK RETROSPOT ,10.2,4,2011-03
545226,2011-03-01 09:33:00,Finland,PINK OWL SOFT TOY,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE OWL SOFT TOY,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,RED GINGHAM TEDDY BEAR ,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,PINK GINGHAM CAT WITH SCARF,15.3,6,2011-03
545226,2011-03-01 09:33:00,Finland,RETROSPOT TEA SET CERAMIC 11 PC ,14.85,3,2011-03
545226,2011-03-01 09:33:00,Finland,SET 3 PAPER VINTAGE CHICK PAPER EGG,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,EASTER TIN CHICKS PINK DAISY,9.9,6,2011-03
545226,2011-03-01 09:33:00,Finland,MINI  ZINC GARDEN DECORATIONS ,20.4,24,2011-03
545226,2011-03-01 09:33:00,Finland,FELT FARM ANIMAL CHICKEN,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,PINK FELT HANGING HEART W FLOWER,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,BIRD DECORATION RED RETROSPOT,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE KNITTED HEN ,9.9,6,2011-03
545226,2011-03-01 09:33:00,Finland,HAPPY EASTER HANGING DECORATION,15.0,4,2011-03
545226,2011-03-01 09:33:00,Finland,ORGANISER WOOD ANTIQUE WHITE ,17.0,2,2011-03
545226,2011-03-01 09:33:00,Finland,DOORMAT SPOTTY HOME SWEET HOME,47.7,6,2011-03
545226,2011-03-01 09:33:00,Finland,DOORMAT NEW ENGLAND,135.0,20,2011-03
545226,2011-03-01 09:33:00,Finland,DOORMAT HOME SWEET HOME BLUE ,15.9,2,2011-03
545226,2011-03-01 09:33:00,Finland,DOORMAT RED RETROSPOT,15.9,2,2011-03
545226,2011-03-01 09:33:00,Finland,PINK POLKADOT GARDEN PARASOL,31.8,4,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE POLKADOT GARDEN PARASOL,31.8,4,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER THYME,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER ROSEMARY,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER PARSLEY,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER MINT,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER BASIL,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,HERB MARKER CHIVES ,7.800000000000001,12,2011-03
545226,2011-03-01 09:33:00,Finland,JAM MAKING SET WITH JARS,25.5,6,2011-03
545226,2011-03-01 09:33:00,Finland,JAM MAKING SET PRINTED,17.4,12,2011-03
545226,2011-03-01 09:33:00,Finland,JAM JAR WITH PINK LID,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,ROMANTIC PINKS RIBBONS ,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,BRIGHT BLUES RIBBONS ,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,BABY BOOM RIBBONS ,15.0,12,2011-03
545226,2011-03-01 09:33:00,Finland,DANISH ROSE ROUND SEWING BOX,27.12,8,2011-03
545226,2011-03-01 09:33:00,Finland,PARTY BUNTING,19.8,4,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE HAPPY BIRTHDAY BUNTING,16.35,3,2011-03
545226,2011-03-01 09:33:00,Finland,WOODEN REGATTA BUNTING,17.85,3,2011-03
545226,2011-03-01 09:33:00,Finland,RED BABY BUNTING ,14.75,5,2011-03
545226,2011-03-01 09:33:00,Finland,PINK HAPPY BIRTHDAY BUNTING,16.35,3,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE DINER WALL CLOCK,17.0,2,2011-03
545226,2011-03-01 09:33:00,Finland,ROSE CARAVAN DOORSTOP,27.0,4,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE STRIPE CERAMIC DRAWER KNOB,30.0,24,2011-03
545226,2011-03-01 09:33:00,Finland,RED STRIPE CERAMIC DRAWER KNOB,30.0,24,2011-03
545226,2011-03-01 09:33:00,Finland,BLUE BIRDHOUSE DECORATION,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,GREEN BIRDHOUSE DECORATION,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,HEART IVORY TRELLIS LARGE,19.799999999999997,12,2011-03
545226,2011-03-01 09:33:00,Finland,GINGHAM HEART DECORATION,10.2,12,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 0 ,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 1,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 2,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 3 ,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 4,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 5,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 6,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 7,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 8,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,NUMBER TILE COTTAGE GARDEN 9,15.6,8,2011-03
545226,2011-03-01 09:33:00,Finland,FIVE CATS HANGING DECORATION,35.400000000000006,12,2011-03
545226,2011-03-01 09:33:00,Finland,FIVE HEART HANGING DECORATION,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,HOME SWEET HOME METAL SIGN ,35.400000000000006,12,2011-03
545226,2011-03-01 09:33:00,Finland,WASHROOM METAL SIGN,17.4,12,2011-03
545226,2011-03-01 09:33:00,Finland,WOODLAND  HEIGHT CHART STICKERS ,17.700000000000003,6,2011-03
545226,2011-03-01 09:33:00,Finland,"NURSERY A,B,C PAINTED LETTERS",13.5,2,2011-03
545226,2011-03-01 09:33:00,Finland,PHOTO FRAME 3 CLASSIC HANGING,39.8,4,2011-03
545226,2011-03-01 09:33:00,Finland,KITCHEN FLOWER POTS WALL PLAQUE,17.85,3,2011-03
545227,2011-03-01 09:35:00,Finland,PENCIL CASE LIFE IS BEAUTIFUL,17.700000000000003,6,2011-03
545227,2011-03-01 09:35:00,Finland,36 PENCILS TUBE RED RETROSPOT,20.0,16,2011-03
545227,2011-03-01 09:35:00,Finland,PACK OF 12 TRADITIONAL CRAYONS,10.08,24,2011-03
545227,2011-03-01 09:35:00,Finland,MEMO BOARD RETROSPOT  DESIGN,39.6,8,2011-03
545227,2011-03-01 09:35:00,Finland,WRAP PINK FAIRY CAKES ,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,WRAP ENGLISH ROSE ,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE POLKADOT WRAP,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,PINK POLKADOT WRAP ,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,WRAP COWBOYS  ,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,VINTAGE CARAVAN GIFT WRAP,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,GINGHAM ROSE WRAP,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,WRAP ALPHABET DESIGN,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT TAPE,15.6,24,2011-03
545227,2011-03-01 09:35:00,Finland,CARD BIRTHDAY COWBOY,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,ROBOT BIRTHDAY CARD,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,SET 12 KIDS COLOUR  CHALK STICKS,10.08,24,2011-03
545227,2011-03-01 09:35:00,Finland,S/6 SEW ON CROCHET FLOWERS,30.0,24,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE FLY SWAT,15.6,24,2011-03
545227,2011-03-01 09:35:00,Finland,FRIDGE MAGNETS US DINER ASSORTED,20.4,24,2011-03
545227,2011-03-01 09:35:00,Finland,ASSORTED BOTTLE TOP  MAGNETS ,10.08,24,2011-03
545227,2011-03-01 09:35:00,Finland,PAPERWEIGHT VINTAGE PAISLEY,15.3,6,2011-03
545227,2011-03-01 09:35:00,Finland,PAIR PADDED HANGERS PINK CHECK,30.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,PINK  HEART CONFETTI IN TUBE,19.799999999999997,12,2011-03
545227,2011-03-01 09:35:00,Finland,BREAD BIN DINER STYLE RED ,33.9,2,2011-03
545227,2011-03-01 09:35:00,Finland,ENAMEL BLUE RIM BISCUIT BIN,14.85,3,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT ROUND CAKE TINS,49.75,5,2011-03
545227,2011-03-01 09:35:00,Finland,PACK OF 72 RETROSPOT CAKE CASES,13.2,24,2011-03
545227,2011-03-01 09:35:00,Finland,FRYING PAN BLUE POLKADOT,34.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,CLOTHES PEGS RETROSPOT PACK 24 ,35.76,24,2011-03
545227,2011-03-01 09:35:00,Finland,MILK PAN BLUE POLKADOT,30.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,MILK PAN RED RETROSPOT,15.0,4,2011-03
545227,2011-03-01 09:35:00,Finland,ROSE DU SUD OVEN GLOVE,35.400000000000006,12,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT OVEN GLOVE ,12.5,10,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT STORAGE JAR,108.48,32,2011-03
545227,2011-03-01 09:35:00,Finland,ENAMEL PINK TEA CONTAINER,12.6,6,2011-03
545227,2011-03-01 09:35:00,Finland,ENAMEL PINK COFFEE CONTAINER,12.6,6,2011-03
545227,2011-03-01 09:35:00,Finland,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",19.8,4,2011-03
545227,2011-03-01 09:35:00,Finland,SET/2 RED RETROSPOT TEA TOWELS ,19.5,6,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE POLKADOT WASHING UP GLOVES,12.6,6,2011-03
545227,2011-03-01 09:35:00,Finland,RETROSPOT RED WASHING UP GLOVES,12.6,6,2011-03
545227,2011-03-01 09:35:00,Finland,STRAWBERRY LUNCH BOX WITH CUTLERY,15.3,6,2011-03
545227,2011-03-01 09:35:00,Finland,ROUND CONTAINER SET OF 5 RETROSPOT,19.799999999999997,12,2011-03
545227,2011-03-01 09:35:00,Finland,PICNIC BOXES SET OF 3 RETROSPOT ,59.400000000000006,12,2011-03
545227,2011-03-01 09:35:00,Finland,ROUND SNACK BOXES SET OF 4 FRUITS ,17.700000000000003,6,2011-03
545227,2011-03-01 09:35:00,Finland,RED POLKADOT BEAKER ,35.1,18,2011-03
545227,2011-03-01 09:35:00,Finland,SET/6 RED SPOTTY PAPER CUPS,15.6,24,2011-03
545227,2011-03-01 09:35:00,Finland,SET/20 STRAWBERRY PAPER NAPKINS ,20.4,24,2011-03
545227,2011-03-01 09:35:00,Finland,SET/20 RED RETROSPOT PAPER NAPKINS ,20.4,24,2011-03
545227,2011-03-01 09:35:00,Finland,SCANDINAVIAN PAISLEY PICNIC BAG,14.75,5,2011-03
545227,2011-03-01 09:35:00,Finland,STRAWBERRY   PICNIC BAG,14.75,5,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT PICNIC BAG,14.75,5,2011-03
545227,2011-03-01 09:35:00,Finland,SET/6 RED SPOTTY PAPER PLATES,20.4,24,2011-03
545227,2011-03-01 09:35:00,Finland,SET/6 POSIES PAPER PLATES,10.2,12,2011-03
545227,2011-03-01 09:35:00,Finland,SET/6 POSIES PAPER CUPS,7.800000000000001,12,2011-03
545227,2011-03-01 09:35:00,Finland,RETROSPOT LARGE MILK JUG,29.700000000000003,6,2011-03
545227,2011-03-01 09:35:00,Finland,CAKE STAND LOVEBIRD 2 TIER PINK,39.8,4,2011-03
545227,2011-03-01 09:35:00,Finland,CAKE PLATE LOVEBIRD PINK,29.700000000000003,6,2011-03
545227,2011-03-01 09:35:00,Finland,VINTAGE CREAM 3 BASKET CAKE STAND,39.8,4,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT PUDDING BOWL,51.0,12,2011-03
545227,2011-03-01 09:35:00,Finland,DANISH ROSE DELUXE COASTER,20.4,24,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 4 ENGLISH ROSE COASTERS,12.5,10,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 16 VINTAGE SKY BLUE CUTLERY,102.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 16 VINTAGE RED CUTLERY,102.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 16 VINTAGE ROSE CUTLERY,76.5,6,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE PUDDING SPOON,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,BOX OF 6 ASSORTED COLOUR TEASPOONS,51.0,12,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 16 VINTAGE PISTACHIO CUTLERY,25.5,2,2011-03
545227,2011-03-01 09:35:00,Finland,CHERRY BLOSSOM DECORATIVE FLASK,15.0,4,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 72 RETROSPOT PAPER  DOILIES,17.4,12,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE KNITTED EGG COSY,11.7,6,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT BIG BOWL,29.700000000000003,6,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 4 ENGLISH ROSE PLACEMATS,45.0,12,2011-03
545227,2011-03-01 09:35:00,Finland,SET 20 NAPKINS FAIRY CAKES DESIGN ,10.2,12,2011-03
545227,2011-03-01 09:35:00,Finland,HOME SWEET HOME MUG,15.0,12,2011-03
545227,2011-03-01 09:35:00,Finland,RED RETROSPOT TRADITIONAL TEAPOT ,31.8,4,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 3 CAKE TINS PANTRY DESIGN ,44.55,9,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 6 SPICE TINS PANTRY DESIGN,31.6,8,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 6 HERB TINS SKETCHBOOK,31.6,8,2011-03
545227,2011-03-01 09:35:00,Finland,WRAP DOILEY DESIGN,10.5,25,2011-03
545227,2011-03-01 09:35:00,Finland,SET 2 PANTRY DESIGN TEA TOWELS,19.5,6,2011-03
545227,2011-03-01 09:35:00,Finland,PANTRY ROLLING PIN,22.5,6,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 12  VINTAGE POSTCARD SET,30.6,12,2011-03
545227,2011-03-01 09:35:00,Finland,BLUE CUSHION COVER WITH FLOWER,69.5,10,2011-03
545227,2011-03-01 09:35:00,Finland,PINK FAIRY CAKE CUSHION COVER,45.0,12,2011-03
545227,2011-03-01 09:35:00,Finland,CANDY SPOT CUSHION COVER,35.400000000000006,12,2011-03
545227,2011-03-01 09:35:00,Finland,VINTAGE UNION JACK CUSHION COVER,19.8,4,2011-03
545227,2011-03-01 09:35:00,Finland,RETROSPOT PADDED SEAT CUSHION,101.7,30,2011-03
545227,2011-03-01 09:35:00,Finland,BEACH HUT SHELF W 3 DRAWERS,11.9,2,2011-03
545227,2011-03-01 09:35:00,Finland,SET/3 RED GINGHAM ROSE STORAGE BOX,30.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,SET3 BOOK BOX GREEN GINGHAM FLOWER ,34.0,8,2011-03
545227,2011-03-01 09:35:00,Finland,CARD BILLBOARD FONT,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,"BIRTHDAY CARD, RETRO SPOT",5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,CARD WEDDING DAY,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,BOTANICAL LILY GREETING CARD,5.04,12,2011-03
545227,2011-03-01 09:35:00,Finland,CARD GINGHAM ROSE ,15.12,36,2011-03
545227,2011-03-01 09:35:00,Finland,ENGLISH ROSE NOTEBOOK A7 SIZE,6.72,16,2011-03
545227,2011-03-01 09:35:00,Finland,SET OF 3 NOTEBOOKS IN PARCEL,19.799999999999997,12,2011-03
545227,2011-03-01 09:35:00,Finland,FAIRY CAKES NOTEBOOK A7 SIZE,6.72,16,2011-03
545336,2011-03-01 16:53:00,Finland,Manual,551.2,2,2011-03
547086,2011-03-20 15:46:00,Finland,RECYCLED ACAPULCO MAT RED,66.0,8,2011-03
547086,2011-03-20 15:46:00,Finland,RECYCLED ACAPULCO MAT TURQUOISE,66.0,8,2011-03
547086,2011-03-20 15:46:00,Finland,MOTHER'S KITCHEN SPOON REST ,22.5,6,2011-03
547086,2011-03-20 15:46:00,Finland,RECYCLED ACAPULCO MAT PINK,49.5,6,2011-03
547086,2011-03-20 15:46:00,Finland,RECYCLED ACAPULCO MAT GREEN,16.5,2,2011-03
547086,2011-03-20 15:46:00,Finland,PANTRY PASTRY BRUSH,15.0,12,2011-03
547086,2011-03-20 15:46:00,Finland,PANTRY APPLE CORER,17.4,12,2011-03
547086,2011-03-20 15:46:00,Finland,MUM'S KITCHEN CLOCK,19.8,4,2011-03
547086,2011-03-20 15:46:00,Finland,RECYCLED ACAPULCO MAT BLUE,16.5,2,2011-03
547086,2011-03-20 15:46:00,Finland,POSTAGE,120.0,3,2011-03
C547234,2011-03-21 16:21:00,Finland,RED RETROSPOT PUDDING BOWL,-4.25,-1,2011-03
C547234,2011-03-21 16:21:00,Finland,RED RETROSPOT TRADITIONAL TEAPOT ,-7.95,-1,2011-03
548363,2011-03-30 15:48:00,Finland,BLUE POLKADOT BEAKER ,18.72,48,2011-03
548363,2011-03-30 15:48:00,Finland,BLUE POLKADOT COFFEE MUG,18.72,48,2011-03
548363,2011-03-30 15:48:00,Finland,RED POLKADOT BEAKER ,18.72,48,2011-03
548363,2011-03-30 15:48:00,Finland,RED POLKADOT COFFEE  MUG,18.72,48,2011-03
548363,2011-03-30 15:48:00,Finland,RED  EGG  SPOON,2.88,24,2011-03
548363,2011-03-30 15:48:00,Finland,BLUE EGG  SPOON,2.88,24,2011-03
548363,2011-03-30 15:48:00,Finland,ENAMEL PINK TEA CONTAINER,19.92,24,2011-03
548363,2011-03-30 15:48:00,Finland,ENAMEL PINK COFFEE CONTAINER,19.92,24,2011-03
548363,2011-03-30 15:48:00,Finland,POLKADOT COFFEE CUP & SAUCER PINK,37.92,48,2011-03
548363,2011-03-30 15:48:00,Finland,POSTAGE,400.0,10,2011-03
548955,2011-04-05 10:47:00,Finland,DOUGHNUT LIP GLOSS ,100.0,80,2011-04
548955,2011-04-05 10:47:00,Finland,ICE CREAM PEN LIP GLOSS ,120.0,96,2011-04
548955,2011-04-05 10:47:00,Finland,ICE CREAM SUNDAE LIP GLOSS,90.0,72,2011-04
548955,2011-04-05 10:47:00,Finland,SET OF 9 BLACK SKULL BALLOONS,17.0,20,2011-04
548955,2011-04-05 10:47:00,Finland,POSTAGE,40.0,1,2011-04
C549184,2011-04-07 09:28:00,Finland,POSTAGE,-40.0,-1,2011-04
C549184,2011-04-07 09:28:00,Finland,POLKADOT COFFEE CUP & SAUCER PINK,-21.33,-27,2011-04
C549184,2011-04-07 09:28:00,Finland,RED POLKADOT BEAKER ,-0.78,-2,2011-04
549588,2011-04-11 10:04:00,Finland,HOMEMADE JAM SCENTED CANDLES,17.4,12,2011-04
549588,2011-04-11 10:04:00,Finland,SET OF 4 JAM JAR MAGNETS,24.96,12,2011-04
549588,2011-04-11 10:04:00,Finland,"TUMBLER, NEW ENGLAND",9.36,24,2011-04
549588,2011-04-11 10:04:00,Finland,PINK KNITTED EGG COSY,2.34,6,2011-04
549588,2011-04-11 10:04:00,Finland,BLUE KNITTED EGG COSY,2.34,6,2011-04
549588,2011-04-11 10:04:00,Finland,ENVELOPE 50 BLOSSOM IMAGES,10.2,12,2011-04
549588,2011-04-11 10:04:00,Finland,TEA TIME TEA SET IN GIFT BOX,41.7,6,2011-04
549588,2011-04-11 10:04:00,Finland,SET/6 FRUIT SALAD  PAPER PLATES,9.36,24,2011-04
